category,title,description,resource,region,statusWord,message
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,westus,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,eastus2euap,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,westcentralus,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,centraluseuap,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,australiaeast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,southeastasia,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,centralindia,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,eastasia,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,japaneast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,jioindiawest,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,koreacentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,australiacentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,australiacentral2,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,australiasoutheast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,japanwest,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,koreasouth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,jioindiacentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,southindia,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,westindia,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,westeurope,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,northeurope,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,swedencentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,uksouth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,francecentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,germanywestcentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,germanycentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,germanynortheast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,germanynorth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,norwayeast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,switzerlandnorth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,francesouth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,norwaywest,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,ukwest,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,switzerlandwest,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,southafricawest,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,southafricanorth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,uaenorth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,uaecentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,brazilsouth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,brazilsoutheast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,canadacentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,canadaeast,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,qatarcentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,polandcentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,italynorth,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,israelcentral,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,eastus,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,eastus2,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,southcentralus,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,westus2,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,westus3,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,centralus,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,northcentralus,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,westus,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,eastus2euap,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,westcentralus,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,centraluseuap,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,australiaeast,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,southeastasia,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,centralindia,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,eastasia,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,japaneast,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,jioindiawest,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,koreacentral,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,australiacentral,OK,No SQL servers found
SQL Databases,SQL Database Diagnostic Logging Enabled,Ensures diagnostic logging is enabled for SQL databases.,N/A,australiacentral2,OK,No SQL servers found
